date,state,district,age_0_5,age_5_17,age_18_greater,total_enrolment
2025-09-21,Telangana,Khammam,1,0,0,1
2025-09-21,Telangana,Nalgonda,0,2,0,2
2025-09-21,Telangana,Peddapalli,1,0,0,1
2025-09-21,Telangana,Sangareddy,1,0,0,1
2025-09-21,Telangana,Warangal Urban,1,0,0,1
2025-09-21,Tripura,Dhalai,2,0,0,2
2025-09-21,Tripura,North Tripura,6,2,0,8
2025-09-21,Uttar Pradesh,Agra,18,16,0,34
2025-09-21,Uttar Pradesh,Aligarh,9,10,0,19
2025-09-21,Uttar Pradesh,Ambedkar Nagar,0,2,0,2
2025-09-21,Uttar Pradesh,Amethi,3,4,0,7
2025-09-21,Uttar Pradesh,Amroha,2,2,0,4
2025-09-21,Uttar Pradesh,Auraiya,2,0,0,2
2025-09-21,Uttar Pradesh,Ayodhya,0,1,0,1
2025-09-21,Uttar Pradesh,Azamgarh,1,14,0,15
2025-09-21,Uttar Pradesh,Baghpat,2,2,0,4
2025-09-21,Uttar Pradesh,Bahraich,2,21,2,25
2025-09-21,Uttar Pradesh,Ballia,6,4,0,10
2025-09-21,Uttar Pradesh,Balrampur,0,1,0,1
2025-09-21,Uttar Pradesh,Bareilly,1,8,0,9
2025-09-21,Uttar Pradesh,Basti,3,10,0,13
2025-09-21,Uttar Pradesh,Bijnor,8,7,0,15
2025-09-21,Uttar Pradesh,Budaun,3,9,0,12
2025-09-21,Uttar Pradesh,Bulandshahr,5,10,0,15
2025-09-21,Uttar Pradesh,Chandauli,1,0,0,1
2025-09-21,Uttar Pradesh,Chitrakoot,1,0,0,1
2025-09-21,Uttar Pradesh,Deoria,7,20,0,27
2025-09-21,Uttar Pradesh,Etah,1,2,0,3
2025-09-21,Uttar Pradesh,Etawah,3,10,0,13
2025-09-21,Uttar Pradesh,Farrukhabad,1,3,0,4
2025-09-21,Uttar Pradesh,Fatehpur,0,1,0,1
2025-09-21,Uttar Pradesh,Firozabad,3,6,0,9
2025-09-21,Uttar Pradesh,Gautam Buddha Nagar,14,13,0,27
2025-09-21,Uttar Pradesh,Ghaziabad,28,20,1,49
2025-09-21,Uttar Pradesh,Ghazipur,1,4,0,5
2025-09-21,Uttar Pradesh,Gonda,10,21,0,31
2025-09-21,Uttar Pradesh,Gorakhpur,8,31,0,39
2025-09-21,Uttar Pradesh,Hamirpur,5,2,0,7
2025-09-21,Uttar Pradesh,Hardoi,11,23,0,34
2025-09-21,Uttar Pradesh,Jalaun,1,0,0,1
2025-09-21,Uttar Pradesh,Jaunpur,2,6,0,8
2025-09-21,Uttar Pradesh,Jhansi,1,0,0,1
2025-09-21,Uttar Pradesh,Kannauj,0,4,0,4
2025-09-21,Uttar Pradesh,Kanpur Dehat,1,1,0,2
2025-09-21,Uttar Pradesh,Kanpur Nagar,27,32,1,60
2025-09-21,Uttar Pradesh,Kasganj,0,1,0,1
2025-09-21,Uttar Pradesh,Kaushambi,1,4,0,5
2025-09-21,Uttar Pradesh,Kheri,9,5,1,15
2025-09-21,Uttar Pradesh,Kushinagar,8,20,0,28
2025-09-21,Uttar Pradesh,Lalitpur,9,5,1,15
2025-09-21,Uttar Pradesh,Lucknow,23,19,0,42
2025-09-21,Uttar Pradesh,Maharajganj,3,15,0,18
2025-09-21,Uttar Pradesh,Mahoba,1,4,1,6
2025-09-21,Uttar Pradesh,Mainpuri,5,3,0,8
2025-09-21,Uttar Pradesh,Mathura,11,8,0,19
2025-09-21,Uttar Pradesh,Mau,1,3,0,4
2025-09-21,Uttar Pradesh,Meerut,10,15,0,25
2025-09-21,Uttar Pradesh,Mirzapur,0,2,0,2
2025-09-21,Uttar Pradesh,Moradabad,23,12,0,35
2025-09-21,Uttar Pradesh,Muzaffarnagar,6,4,0,10
2025-09-21,Uttar Pradesh,Pilibhit,2,3,0,5
2025-09-21,Uttar Pradesh,Pratapgarh,8,15,0,23
2025-09-21,Uttar Pradesh,Prayagraj,1,1,0,2
2025-09-21,Uttar Pradesh,Rampur,4,5,0,9
2025-09-21,Uttar Pradesh,Saharanpur,14,9,0,23
2025-09-21,Uttar Pradesh,Sambhal,3,1,0,4
2025-09-21,Uttar Pradesh,Sant Kabir Nagar,3,12,0,15
2025-09-21,Uttar Pradesh,Shahjahanpur,0,6,0,6
2025-09-21,Uttar Pradesh,Shamli,4,0,0,4
2025-09-21,Uttar Pradesh,Siddharthnagar,1,2,0,3
2025-09-21,Uttar Pradesh,Sitapur,2,4,1,7
2025-09-21,Uttar Pradesh,Unnao,15,14,2,31
2025-09-21,Uttar Pradesh,Varanasi,6,8,0,14
2025-09-21,Uttarakhand,Dehradun,13,1,0,14
2025-09-21,Uttarakhand,Haridwar,8,1,0,9
2025-09-21,Uttarakhand,Rudraprayag,2,0,0,2
2025-09-21,Uttarakhand,Tehri Garhwal,2,1,0,3
2025-09-21,Uttarakhand,Udham Singh Nagar,1,1,0,2
2025-09-21,West Bengal,Alipurduar,1,1,0,2
2025-09-21,West Bengal,Bankura,15,4,0,19
2025-09-21,West Bengal,Birbhum,8,6,0,14
2025-09-21,West Bengal,Cooch Behar,29,10,2,41
2025-09-21,West Bengal,Dakshin Dinajpur,30,8,1,39
2025-09-21,West Bengal,Darjeeling,4,2,0,6
2025-09-21,West Bengal,Hooghly,20,11,1,32
2025-09-21,West Bengal,Howrah,9,7,0,16
2025-09-21,West Bengal,Jalpaiguri,9,25,0,34
2025-09-21,West Bengal,Jhargram,5,1,0,6
2025-09-21,West Bengal,Kolkata,3,1,0,4
2025-09-21,West Bengal,Malda,63,26,0,89
2025-09-21,West Bengal,Murshidabad,49,14,0,63
2025-09-21,West Bengal,Nadia,26,18,2,46
2025-09-21,West Bengal,Paschim Bardhaman,4,1,0,5
2025-09-21,West Bengal,Paschim Medinipur,66,16,0,82
2025-09-21,West Bengal,Purba Bardhaman,4,0,0,4
2025-09-21,West Bengal,Purba Medinipur,63,10,0,73
2025-09-21,West Bengal,Purulia,9,7,0,16
2025-09-21,West Bengal,Uttar Dinajpur,56,44,1,101
2025-09-22,Andaman And Nicobar Islands,North And Middle Andaman,2,0,0,2
2025-09-22,Andaman And Nicobar Islands,South Andaman,3,0,0,3
2025-09-22,Andhra Pradesh,Alluri Sitharama Raju,16,1,2,19
2025-09-22,Andhra Pradesh,Anakapalli,1,0,0,1
2025-09-22,Andhra Pradesh,Ananthapuramu,35,3,0,38
2025-09-22,Andhra Pradesh,Annamayya,5,0,1,6
2025-09-22,Andhra Pradesh,Bapatla,3,1,0,4
2025-09-22,Andhra Pradesh,Chittoor,76,10,0,86
2025-09-22,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,8,1,0,9
2025-09-22,Andhra Pradesh,East Godavari,50,7,0,57
2025-09-22,Andhra Pradesh,Eluru,4,0,0,4
2025-09-22,Andhra Pradesh,Guntur,100,9,0,109
2025-09-22,Andhra Pradesh,Kakinada,11,0,2,13
2025-09-22,Andhra Pradesh,Krishna,52,7,0,59
2025-09-22,Andhra Pradesh,Kurnool,90,5,0,95
2025-09-22,Andhra Pradesh,Nandyal,3,0,0,3
2025-09-22,Andhra Pradesh,Palnadu,11,1,0,12
2025-09-22,Andhra Pradesh,Parvathipuram Manyam,6,1,0,7
2025-09-22,Andhra Pradesh,Prakasam,51,14,1,66
2025-09-22,Andhra Pradesh,Sri Sathya Sai,7,1,0,8
2025-09-22,Andhra Pradesh,Srikakulam,30,3,0,33
2025-09-22,Andhra Pradesh,Tirupati,8,30,4,42
2025-09-22,Andhra Pradesh,Visakhapatnam,86,5,0,91
2025-09-22,Andhra Pradesh,Vizianagaram,36,2,0,38
2025-09-22,Andhra Pradesh,West Godavari,75,0,0,75
2025-09-22,Arunachal Pradesh,Anjaw,1,1,0,2
2025-09-22,Arunachal Pradesh,Changlang,1,0,0,1
2025-09-22,Arunachal Pradesh,East Kameng,0,1,0,1
2025-09-22,Arunachal Pradesh,East Siang,1,0,0,1
2025-09-22,Arunachal Pradesh,Longding,0,1,0,1
2025-09-22,Arunachal Pradesh,Lower Subansiri,0,1,0,1
2025-09-22,Arunachal Pradesh,Namsai,1,0,0,1
2025-09-22,Arunachal Pradesh,Papum Pare,1,1,0,2
2025-09-22,Arunachal Pradesh,Tawang,2,2,0,4
2025-09-22,Arunachal Pradesh,Tirap,1,1,0,2
2025-09-22,Arunachal Pradesh,Upper Subansiri,3,0,0,3
2025-09-22,Arunachal Pradesh,West Kameng,2,0,0,2
2025-09-22,Arunachal Pradesh,West Siang,0,3,0,3
2025-09-22,Assam,Baksa,0,2,0,2
2025-09-22,Assam,Barpeta,34,15,0,49
2025-09-22,Assam,Biswanath,1,1,0,2
2025-09-22,Assam,Bongaigaon,8,2,0,10
2025-09-22,Assam,Cachar,108,37,0,145
2025-09-22,Assam,Darrang,8,0,0,8
2025-09-22,Assam,Dhemaji,2,2,0,4
2025-09-22,Assam,Dhubri,41,21,0,62
2025-09-22,Assam,Dibrugarh,2,0,0,2
2025-09-22,Assam,Goalpara,30,7,0,37
2025-09-22,Assam,Golaghat,4,1,0,5
2025-09-22,Assam,Hailakandi,56,16,0,72
2025-09-22,Assam,Hojai,12,4,0,16
2025-09-22,Assam,Jorhat,4,4,0,8
2025-09-22,Assam,Kamrup,10,3,0,13
2025-09-22,Assam,Karbi Anglong,4,8,0,12
2025-09-22,Assam,Karimganj,54,34,0,88
2025-09-22,Assam,Kokrajhar,2,3,0,5
2025-09-22,Assam,Lakhimpur,14,6,0,20
2025-09-22,Assam,Majuli,1,0,0,1
2025-09-22,Assam,Nagaon,16,10,0,26
2025-09-22,Assam,Nalbari,7,4,0,11
2025-09-22,Assam,Sonitpur,5,3,0,8
2025-09-22,Assam,Tinsukia,3,0,0,3
2025-09-22,Assam,Udalguri,2,0,0,2
2025-09-22,Bihar,Araria,112,38,0,150
2025-09-22,Bihar,Arwal,13,46,0,59
2025-09-22,Bihar,Aurangabad,21,81,0,102
2025-09-22,Bihar,Banka,36,38,0,74
2025-09-22,Bihar,Begusarai,67,45,0,112
2025-09-22,Bihar,Bhagalpur,51,64,0,115
2025-09-22,Bihar,Bhojpur,41,117,0,158
2025-09-22,Bihar,Buxar,14,51,0,65
2025-09-22,Bihar,Darbhanga,101,61,0,162
2025-09-22,Bihar,East Champaran,67,142,7,216
2025-09-22,Bihar,Gaya,37,140,0,177
2025-09-22,Bihar,Gopalganj,45,70,0,115
2025-09-22,Bihar,Jamui,13,37,0,50
2025-09-22,Bihar,Jehanabad,8,31,0,39
2025-09-22,Bihar,Katihar,162,85,0,247
2025-09-22,Bihar,Khagaria,45,54,0,99
2025-09-22,Bihar,Kishanganj,68,25,0,93
2025-09-22,Bihar,Lakshisarai,12,12,0,24
2025-09-22,Bihar,Madhepura,50,39,0,89
2025-09-22,Bihar,Madhubani,67,75,2,144
2025-09-22,Bihar,Munger,18,43,0,61
2025-09-22,Bihar,Muzaffarpur,53,91,1,145
2025-09-22,Bihar,Nalanda,16,100,0,116
2025-09-22,Bihar,Nawada,17,121,5,143
2025-09-22,Bihar,Patna,62,182,1,245
2025-09-22,Bihar,Purnia,90,63,1,154
2025-09-22,Bihar,Rohtas,21,65,1,87
2025-09-22,Bihar,Saharsa,46,44,0,90
2025-09-22,Bihar,Samastipur,95,73,1,169
2025-09-22,Bihar,Saran,55,164,2,221
2025-09-22,Bihar,Sheikhpura,19,27,0,46
2025-09-22,Bihar,Sheohar,9,18,0,27
2025-09-22,Bihar,Sitamarhi,53,38,10,101
2025-09-22,Bihar,Siwan,56,94,1,151
2025-09-22,Bihar,Supaul,54,48,4,106
2025-09-22,Bihar,Vaishali,85,129,0,214
2025-09-22,Bihar,West Champaran,78,94,4,176
2025-09-22,Chandigarh,Chandigarh,18,1,0,19
2025-09-22,Chhattisgarh,Balod,21,1,0,22
2025-09-22,Chhattisgarh,Bastar,24,9,0,33
2025-09-22,Chhattisgarh,Bemetara,17,4,1,22
2025-09-22,Chhattisgarh,Bijapur,10,10,1,21
2025-09-22,Chhattisgarh,Bilaspur,62,15,0,77
2025-09-22,Chhattisgarh,Dakshin Bastar Dantewada,2,0,0,2
2025-09-22,Chhattisgarh,Dhamtari,25,1,0,26
2025-09-22,Chhattisgarh,Durg,33,12,0,45
2025-09-22,Chhattisgarh,Gariyaband,7,0,0,7
2025-09-22,Chhattisgarh,Gaurela-Pendra-Marwahi,0,1,0,1
2025-09-22,Chhattisgarh,Janjgir-Champa,28,7,0,35
2025-09-22,Chhattisgarh,Jashpur,19,2,0,21
2025-09-22,Chhattisgarh,Kabeerdham,13,0,0,13
2025-09-22,Chhattisgarh,Kondagaon,14,10,0,24
2025-09-22,Chhattisgarh,Korba,35,8,0,43
2025-09-22,Chhattisgarh,Mahasamund,35,1,0,36
2025-09-22,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,5,3,0,8
2025-09-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,1,3,0,4
2025-09-22,Chhattisgarh,Mungeli,33,2,0,35
2025-09-22,Chhattisgarh,Narayanpur,3,2,0,5
2025-09-22,Chhattisgarh,Raigarh,28,9,0,37
2025-09-22,Chhattisgarh,Raipur,59,16,0,75
2025-09-22,Chhattisgarh,Rajnandgaon,33,6,0,39
2025-09-22,Chhattisgarh,Sakti,3,0,0,3
2025-09-22,Chhattisgarh,Sukma,4,7,0,11
2025-09-22,Chhattisgarh,Surajpur,41,5,0,46
2025-09-22,Chhattisgarh,Surguja,50,16,0,66
2025-09-22,Chhattisgarh,Uttar Bastar Kanker,8,2,0,10
2025-09-22,Dadra And Nagar Haveli And Daman And Diu,Diu,1,0,0,1
2025-09-22,Delhi,Central Delhi,18,9,3,30
2025-09-22,Delhi,East Delhi,45,15,0,60
2025-09-22,Delhi,North Delhi,11,5,1,17
2025-09-22,Delhi,North East Delhi,53,18,0,71
2025-09-22,Delhi,North West Delhi,79,23,0,102
2025-09-22,Delhi,Shahdara,2,1,0,3
2025-09-22,Delhi,South Delhi,65,18,6,89
2025-09-22,Delhi,South West Delhi,44,15,2,61
2025-09-22,Delhi,West Delhi,41,13,0,54
2025-09-22,Goa,North Goa,16,2,4,22
2025-09-22,Goa,South Goa,6,0,3,9
2025-09-22,Gujarat,Ahmedabad,89,74,1,164
2025-09-22,Gujarat,Amreli,35,10,1,46
2025-09-22,Gujarat,Anand,60,9,0,69
2025-09-22,Gujarat,Aravalli,27,5,0,32
2025-09-22,Gujarat,Banaskantha,124,107,3,234
2025-09-22,Gujarat,Bharuch,33,5,1,39
2025-09-22,Gujarat,Bhavnagar,80,21,1,102
2025-09-22,Gujarat,Botad,17,0,0,17
2025-09-22,Gujarat,Dahod,51,47,0,98
2025-09-22,Gujarat,Devbhumi Dwarka,20,5,0,25
2025-09-22,Gujarat,Gandhinagar,17,7,0,24
2025-09-22,Gujarat,Gir Somnath,27,8,0,35
2025-09-22,Gujarat,Jamnagar,59,9,0,68
2025-09-22,Gujarat,Junagadh,57,5,0,62
2025-09-22,Gujarat,Kheda,66,19,1,86
2025-09-22,Gujarat,Mahisagar,26,6,0,32
2025-09-22,Gujarat,Morbi,20,7,0,27
2025-09-22,Gujarat,Narmada,12,1,0,13
2025-09-22,Gujarat,Navsari,20,1,0,21
2025-09-22,Gujarat,Panchmahal,57,28,1,86
2025-09-22,Gujarat,Patan,38,16,1,55
2025-09-22,Gujarat,Porbandar,20,3,1,24
2025-09-22,Gujarat,Rajkot,88,22,2,112
2025-09-22,Gujarat,Sabarkantha,45,22,3,70
2025-09-22,Gujarat,Surat,127,39,1,167
2025-09-22,Gujarat,Tapi,33,3,0,36
2025-09-22,Gujarat,Vadodara,98,26,2,126
2025-09-22,Gujarat,Valsad,50,11,0,61
2025-09-22,Haryana,Ambala,7,0,0,7
2025-09-22,Haryana,Bhiwani,4,1,0,5
2025-09-22,Haryana,Charkhi Dadri,1,0,0,1
2025-09-22,Haryana,Faridabad,9,12,1,22
2025-09-22,Haryana,Fatehabad,4,0,0,4
2025-09-22,Haryana,Hisar,20,1,0,21
2025-09-22,Haryana,Jhajjar,12,0,0,12
2025-09-22,Haryana,Jind,9,1,0,10
2025-09-22,Haryana,Kaithal,2,0,0,2
2025-09-22,Haryana,Karnal,17,0,0,17
2025-09-22,Haryana,Kurukshetra,11,0,0,11
2025-09-22,Haryana,Mahendragarh,2,0,0,2
2025-09-22,Haryana,Palwal,8,3,0,11
2025-09-22,Haryana,Panchkula,8,1,0,9
2025-09-22,Haryana,Panipat,25,2,0,27
2025-09-22,Haryana,Rewari,19,0,0,19
2025-09-22,Haryana,Rohtak,15,1,0,16
2025-09-22,Haryana,Sirsa,13,1,0,14
2025-09-22,Haryana,Sonipat,18,2,0,20
2025-09-22,Himachal Pradesh,Bilaspur,10,0,0,10
2025-09-22,Himachal Pradesh,Chamba,15,2,0,17
2025-09-22,Himachal Pradesh,Hamirpur,7,0,0,7
2025-09-22,Himachal Pradesh,Kangra,36,1,0,37
2025-09-22,Himachal Pradesh,Kinnaur,2,0,0,2
2025-09-22,Himachal Pradesh,Kullu,14,1,2,17
2025-09-22,Himachal Pradesh,Lahaul And Spiti,1,0,0,1
2025-09-22,Himachal Pradesh,Mandi,37,2,0,39
2025-09-22,Himachal Pradesh,Shimla,16,4,0,20
2025-09-22,Himachal Pradesh,Sirmaur,22,2,0,24
2025-09-22,Himachal Pradesh,Solan,7,0,0,7
2025-09-22,Himachal Pradesh,Una,5,0,0,5
2025-09-22,Jammu And Kashmir,Anantnag,28,11,0,39
2025-09-22,Jammu And Kashmir,Baramulla,35,8,0,43
2025-09-22,Jammu And Kashmir,Budgam,8,1,0,9
2025-09-22,Jammu And Kashmir,Doda,18,8,0,26
2025-09-22,Jammu And Kashmir,Ganderbal,8,0,0,8
2025-09-22,Jammu And Kashmir,Jammu,45,13,1,59
2025-09-22,Jammu And Kashmir,Kathua,20,5,0,25
2025-09-22,Jammu And Kashmir,Kishtwar,9,8,0,17
2025-09-22,Jammu And Kashmir,Kulgam,11,1,0,12
2025-09-22,Jammu And Kashmir,Kupwara,29,2,0,31
2025-09-22,Jammu And Kashmir,Pulwama,17,2,0,19
2025-09-22,Jammu And Kashmir,Rajouri,22,14,0,36
2025-09-22,Jammu And Kashmir,Ramban,8,5,0,13
2025-09-22,Jammu And Kashmir,Reasi,14,8,0,22
2025-09-22,Jammu And Kashmir,Samba,5,1,0,6
2025-09-22,Jammu And Kashmir,Srinagar,38,1,0,39
2025-09-22,Jammu And Kashmir,Udhampur,14,7,0,21
2025-09-22,Jharkhand,Bokaro,28,30,0,58
2025-09-22,Jharkhand,Chatra,15,11,0,26
2025-09-22,Jharkhand,Deoghar,18,21,0,39
2025-09-22,Jharkhand,Dhanbad,59,46,0,105
2025-09-22,Jharkhand,Dumka,4,16,0,20
2025-09-22,Jharkhand,East Singhbhum,34,25,0,59
2025-09-22,Jharkhand,Garhwa,44,7,0,51
2025-09-22,Jharkhand,Giridih,24,21,0,45
2025-09-22,Jharkhand,Godda,14,12,0,26
2025-09-22,Jharkhand,Gumla,21,20,0,41
2025-09-22,Jharkhand,Hazaribagh,30,24,0,54
2025-09-22,Jharkhand,Jamtara,16,4,0,20
2025-09-22,Jharkhand,Khunti,17,8,0,25
2025-09-22,Jharkhand,Koderma,19,17,0,36
2025-09-22,Jharkhand,Latehar,1,1,0,2
2025-09-22,Jharkhand,Lohardaga,3,1,0,4
2025-09-22,Jharkhand,Pakur,10,20,0,30
2025-09-22,Jharkhand,Palamu,10,16,0,26
2025-09-22,Jharkhand,Ramgarh,10,15,0,25
2025-09-22,Jharkhand,Ranchi,65,40,0,105
2025-09-22,Jharkhand,Sahibganj,0,3,0,3
2025-09-22,Jharkhand,Saraikela-Kharsawan,16,6,0,22
2025-09-22,Jharkhand,Simdega,17,9,0,26
2025-09-22,Jharkhand,West Singhbhum,10,7,0,17
2025-09-22,Karnataka,Bagalkote,66,15,0,81
2025-09-22,Karnataka,Ballari,32,6,0,38
2025-09-22,Karnataka,Belagavi,74,7,0,81
2025-09-22,Karnataka,Bidar,30,7,0,37
2025-09-22,Karnataka,Bijapur,48,17,0,65
2025-09-22,Karnataka,Chamarajanagara,29,8,0,37
2025-09-22,Karnataka,Chikkaballapura,32,3,0,35
2025-09-22,Karnataka,Chikmagalur,21,0,0,21
2025-09-22,Karnataka,Chitradurga,47,0,0,47
2025-09-22,Karnataka,Dakshina Kannada,66,1,0,67
2025-09-22,Karnataka,Davanagere,63,5,0,68
2025-09-22,Karnataka,Dharwad,60,4,0,64
2025-09-22,Karnataka,Gadag,32,6,1,39
2025-09-22,Karnataka,Hassan,41,0,0,41
2025-09-22,Karnataka,Haveri,31,3,0,34
2025-09-22,Karnataka,Kalaburagi,36,9,1,46
2025-09-22,Karnataka,Kodagu,13,2,0,15
2025-09-22,Karnataka,Kolar,36,6,0,42
2025-09-22,Karnataka,Koppal,24,9,1,34
2025-09-22,Karnataka,Mandya,23,1,0,24
2025-09-22,Karnataka,Mysuru,40,0,3,43
2025-09-22,Karnataka,Raichur,67,27,2,96
2025-09-22,Karnataka,Ramanagara,30,1,0,31
2025-09-22,Karnataka,Shivamogga,24,0,0,24
2025-09-22,Karnataka,Tumakuru,30,2,0,32
2025-09-22,Karnataka,Udupi,16,1,0,17
2025-09-22,Karnataka,Uttara Kannada,27,3,0,30
2025-09-22,Karnataka,Vijayanagara,25,5,0,30
2025-09-22,Karnataka,Yadgiri,38,18,1,57
2025-09-22,Kerala,Alappuzha,42,9,0,51
2025-09-22,Kerala,Ernakulam,47,20,0,67
2025-09-22,Kerala,Idukki,22,7,0,29
2025-09-22,Kerala,Kannur,51,13,1,65
2025-09-22,Kerala,Kasaragod,21,9,0,30
2025-09-22,Kerala,Kollam,49,18,0,67
2025-09-22,Kerala,Kottayam,35,8,0,43
2025-09-22,Kerala,Kozhikode,47,12,0,59
2025-09-22,Kerala,Malappuram,76,27,2,105
2025-09-22,Kerala,Palakkad,61,17,0,78
2025-09-22,Kerala,Pathanamthitta,16,0,0,16
2025-09-22,Kerala,Thiruvananthapuram,59,19,0,78
2025-09-22,Kerala,Thrissur,50,28,1,79
2025-09-22,Kerala,Wayanad,9,3,0,12
2025-09-22,Ladakh,Kargil,2,2,0,4
2025-09-22,Lakshadweep,Lakshadweep,5,0,0,5
2025-09-22,Madhya Pradesh,Agar Malwa,17,6,0,23
2025-09-22,Madhya Pradesh,Alirajpur,21,24,0,45
2025-09-22,Madhya Pradesh,Anuppur,16,6,0,22
2025-09-22,Madhya Pradesh,Balaghat,50,6,0,56
2025-09-22,Madhya Pradesh,Barwani,73,49,2,124
2025-09-22,Madhya Pradesh,Betul,66,14,1,81
2025-09-22,Madhya Pradesh,Bhind,14,27,4,45
2025-09-22,Madhya Pradesh,Bhopal,76,19,2,97
2025-09-22,Madhya Pradesh,Burhanpur,39,8,0,47
2025-09-22,Madhya Pradesh,Chhatarpur,68,48,2,118
2025-09-22,Madhya Pradesh,Chhindwara,55,6,0,61
2025-09-22,Madhya Pradesh,Damoh,42,21,0,63
2025-09-22,Madhya Pradesh,Datia,31,29,0,60
2025-09-22,Madhya Pradesh,Dewas,29,24,0,53
2025-09-22,Madhya Pradesh,Dhar,84,57,1,142
2025-09-22,Madhya Pradesh,Dindori,19,5,0,24
2025-09-22,Madhya Pradesh,Guna,74,38,0,112
2025-09-22,Madhya Pradesh,Gwalior,55,34,0,89
2025-09-22,Madhya Pradesh,Harda,21,5,0,26
2025-09-22,Madhya Pradesh,Indore,106,37,0,143
2025-09-22,Madhya Pradesh,Jabalpur,87,30,0,117
2025-09-22,Madhya Pradesh,Jhabua,73,67,0,140
2025-09-22,Madhya Pradesh,Katni,38,32,0,70
2025-09-22,Madhya Pradesh,Khandwa,22,19,0,41
2025-09-22,Madhya Pradesh,Khargone,44,39,2,85
2025-09-22,Madhya Pradesh,Maihar,5,0,0,5
2025-09-22,Madhya Pradesh,Mandla,52,6,0,58
2025-09-22,Madhya Pradesh,Mandsaur,41,13,0,54
2025-09-22,Madhya Pradesh,Mauganj,3,0,0,3
2025-09-22,Madhya Pradesh,Morena,75,50,3,128
2025-09-22,Madhya Pradesh,Narmadapuram,3,3,0,6
2025-09-22,Madhya Pradesh,Narsinghpur,20,22,3,45
2025-09-22,Madhya Pradesh,Neemuch,16,13,0,29
2025-09-22,Madhya Pradesh,Panna,46,56,0,102
2025-09-22,Madhya Pradesh,Raisen,72,40,0,112
2025-09-22,Madhya Pradesh,Rajgarh,51,24,0,75
2025-09-22,Madhya Pradesh,Ratlam,74,32,0,106
2025-09-22,Madhya Pradesh,Rewa,62,25,0,87
2025-09-22,Madhya Pradesh,Sagar,77,25,0,102
2025-09-22,Madhya Pradesh,Satna,73,13,0,86
2025-09-22,Madhya Pradesh,Sehore,28,4,0,32
2025-09-22,Madhya Pradesh,Seoni,75,19,0,94
2025-09-22,Madhya Pradesh,Shahdol,36,7,0,43
2025-09-22,Madhya Pradesh,Shajapur,44,12,0,56
2025-09-22,Madhya Pradesh,Sheopur,24,23,3,50
2025-09-22,Madhya Pradesh,Shivpuri,58,76,0,134
2025-09-22,Madhya Pradesh,Sidhi,53,14,0,67
2025-09-22,Madhya Pradesh,Singrauli,52,17,0,69
2025-09-22,Madhya Pradesh,Tikamgarh,64,21,0,85
2025-09-22,Madhya Pradesh,Ujjain,105,27,0,132
2025-09-22,Madhya Pradesh,Umaria,16,11,0,27
2025-09-22,Madhya Pradesh,Vidisha,67,22,1,90
2025-09-22,Maharashtra,Ahmednagar,26,20,0,46
2025-09-22,Maharashtra,Akola,49,13,0,62
2025-09-22,Maharashtra,Amravati,70,23,1,94
2025-09-22,Maharashtra,Aurangabad,91,46,0,137
2025-09-22,Maharashtra,Beed,66,34,1,101
2025-09-22,Maharashtra,Bhandara,26,4,0,30
2025-09-22,Maharashtra,Buldhana,83,29,0,112
2025-09-22,Maharashtra,Chandrapur,43,7,0,50
2025-09-22,Maharashtra,Dhule,25,27,0,52
2025-09-22,Maharashtra,Gadchiroli,29,7,0,36
2025-09-22,Maharashtra,Gondia,36,0,0,36
2025-09-22,Maharashtra,Hingoli,33,12,0,45
2025-09-22,Maharashtra,Jalgaon,50,8,0,58
2025-09-22,Maharashtra,Jalna,67,13,0,80
2025-09-22,Maharashtra,Kolhapur,64,12,0,76
2025-09-22,Maharashtra,Latur,54,19,0,73
2025-09-22,Maharashtra,Mumbai City,22,4,0,26
2025-09-22,Maharashtra,Mumbai Suburban,71,16,1,88
2025-09-22,Maharashtra,Nagpur,60,9,0,69
2025-09-22,Maharashtra,Nanded,114,30,1,145
2025-09-22,Maharashtra,Nandurbar,75,22,0,97
2025-09-22,Maharashtra,Nashik,147,51,1,199
2025-09-22,Maharashtra,Osmanabad,33,12,0,45
2025-09-22,Maharashtra,Palghar,77,31,0,108
2025-09-22,Maharashtra,Parbhani,66,28,0,94
2025-09-22,Maharashtra,Pune,125,42,1,168
2025-09-22,Maharashtra,Raigad,12,5,0,17
2025-09-22,Maharashtra,Ratnagiri,26,1,0,27
2025-09-22,Maharashtra,Sangli,49,16,0,65
2025-09-22,Maharashtra,Satara,41,9,0,50
2025-09-22,Maharashtra,Sindhudurg,15,3,1,19
2025-09-22,Maharashtra,Solapur,36,9,0,45
2025-09-22,Maharashtra,Thane,175,78,0,253
2025-09-22,Maharashtra,Wardha,23,0,0,23
2025-09-22,Maharashtra,Washim,29,3,0,32
2025-09-22,Maharashtra,Yavatmal,58,12,0,70
2025-09-22,Manipur,Bishnupur,7,8,0,15
2025-09-22,Manipur,Chandel,5,7,0,12
2025-09-22,Manipur,Churachandpur,6,13,0,19
2025-09-22,Manipur,Imphal East,8,3,0,11
2025-09-22,Manipur,Imphal West,4,17,0,21
2025-09-22,Manipur,Senapati,12,13,0,25
2025-09-22,Manipur,Tamenglong,1,1,0,2
